seq,latency_h2h_ns
2137,1038396
2138,1078126
2139,1192311
2140,1195186
2141,1088949
2142,1154744
2143,1005963
2144,1080419
2145,1266198
2146,1110352
2147,1200062
2148,998172
2149,1029316
2150,1164131
2151,1200067
2152,1053776
2153,1118870
2154,1065298
2155,1210097
2156,1190818
2157,723674
2158,968091
2159,1177618
2160,1233455
2161,1153434
2162,953290
2163,759299
2164,1187142
2165,1024951
2166,1143521
2167,1178041
2168,1203629
2169,1088191
2170,1103750
2171,1198025
2172,1153552
2173,740616
2174,1048770
2175,1051083
2176,1213513
2177,755295
2178,892350
2179,1248284
2180,1064871
2181,1209996
2182,1164559
2183,1140883
2184,1199038
2185,1144749
2186,1166691
2187,1176553
2188,845605
2189,1138500
2190,1181538
2191,1180798
